part_id,part_family,status,primary_source,partmap_path,fbx_path,baseline_scale,extent_x,extent_y,extent_z,center_x,center_y,center_z,local_x_rule,local_y_rule,local_z_rule,neighbor_offset_summary,fitment_modes,validated_applications,validation_status,orientation_override,last_updated,provenance_level,origin_type,origin_offset_local,default_orientation_state,default_orientation_direction,pivot_center_type,orientation_phase_rule,phase_a_deg,phase_b_deg,scale_behavior,family_equivalence_status,geometry_capability,validated_with_algorithm,next_validation_needed
B_WALLT_WIN3,WALLT_WIN3,SEEDED,dimensions_library_fbx_bounds,,models/builder_structures/B_WALLT_WIN3.fbx,source/control scale,5.429688,3.377071,1.119629,0.0,1.684511,-0.273682,Right = normalize(Up cross At),Up = normalize(source.Up),At = normalize(source.At projected perpendicular to Up),NEED_STUDY,NEED_STUDY,none,UNTESTED,,2026-06-07,,,,,,,,,,,,,,
B_WALL_BUNK0,WALL_BUNK0,SEEDED,dimensions_library_fbx_bounds,,models/corvette/B_WALL_BUNK0.fbx,source/control scale,3.000976,2.798462,0.578433,0.000488,1.498735,0.193514,Right = normalize(Up cross At),Up = normalize(source.Up),At = normalize(source.At projected perpendicular to Up),NEED_STUDY,NEED_STUDY,none,UNTESTED,,2026-06-07,,,,,,,,,,,,,,
B_WALL_CARG0,WALL_CARG0,SEEDED,dimensions_library_fbx_bounds,,models/corvette/B_WALL_CARG0.fbx,source/control scale,6.027344,2.871216,2.135559,0.0,1.533142,1.158783,Right = normalize(Up cross At),Up = normalize(source.Up),At = normalize(source.At projected perpendicular to Up),NEED_STUDY,NEED_STUDY,none,UNTESTED,,2026-06-07,,,,,,,,,,,,,,
B_WALL_CARG1,WALL_CARG1,SEEDED,dimensions_library_fbx_bounds,,models/corvette/B_WALL_CARG1.fbx,source/control scale,6.015625,2.871216,2.186646,0.005859,1.533142,1.148865,Right = normalize(Up cross At),Up = normalize(source.Up),At = normalize(source.At projected perpendicular to Up),NEED_STUDY,NEED_STUDY,none,UNTESTED,,2026-06-07,,,,,,,,,,,,,,
B_WALL_CARG2,WALL_CARG2,SEEDED,dimensions_library_fbx_bounds,,models/corvette/B_WALL_CARG2.fbx,source/control scale,6.015625,2.871216,2.186646,0.005859,1.533142,1.148865,Right = normalize(Up cross At),Up = normalize(source.Up),At = normalize(source.At projected perpendicular to Up),NEED_STUDY,NEED_STUDY,none,UNTESTED,,2026-06-07,,,,,,,,,,,,,,
B_WALL_CARG3,WALL_CARG3,SEEDED,dimensions_library_fbx_bounds,,models/corvette/B_WALL_CARG3.fbx,source/control scale,6.015625,2.871216,2.186646,0.005859,1.533142,1.148865,Right = normalize(Up cross At),Up = normalize(source.Up),At = normalize(source.At projected perpendicular to Up),NEED_STUDY,NEED_STUDY,none,UNTESTED,,2026-06-07,,,,,,,,,,,,,,
B_WALL_CARG4,WALL_CARG4,SEEDED,dimensions_library_fbx_bounds,,models/corvette/B_WALL_CARG4.fbx,source/control scale,6.015625,2.871216,2.186646,0.005859,1.533142,1.148865,Right = normalize(Up cross At),Up = normalize(source.Up),At = normalize(source.At projected perpendicular to Up),NEED_STUDY,NEED_STUDY,none,UNTESTED,,2026-06-07,,,,,,,,,,,,,,
B_WALL_CARG5,WALL_CARG5,SEEDED,dimensions_library_fbx_bounds,,models/corvette/B_WALL_CARG5.fbx,source/control scale,6.015625,2.871216,2.186646,0.005859,1.533142,1.148865,Right = normalize(Up cross At),Up = normalize(source.Up),At = normalize(source.At projected perpendicular to Up),NEED_STUDY,NEED_STUDY,none,UNTESTED,,2026-06-07,,,,,,,,,,,,,,
B_WALL_CARG6,WALL_CARG6,SEEDED,dimensions_library_fbx_bounds,,models/corvette/B_WALL_CARG6.fbx,source/control scale,6.015625,2.871216,2.186646,0.005859,1.533142,1.148865,Right = normalize(Up cross At),Up = normalize(source.Up),At = normalize(source.At projected perpendicular to Up),NEED_STUDY,NEED_STUDY,none,UNTESTED,,2026-06-07,,,,,,,,,,,,,,
B_WALL_CARG7,WALL_CARG7,SEEDED,dimensions_library_fbx_bounds,,models/corvette/B_WALL_CARG7.fbx,source/control scale,6.015625,2.871216,2.186646,0.005859,1.533142,1.148865,Right = normalize(Up cross At),Up = normalize(source.Up),At = normalize(source.At projected perpendicular to Up),NEED_STUDY,NEED_STUDY,none,UNTESTED,,2026-06-07,,,,,,,,,,,,,,
B_WALL_CARG8,WALL_CARG8,SEEDED,dimensions_library_fbx_bounds,,models/corvette/B_WALL_CARG8.fbx,source/control scale,6.015625,2.871216,2.186646,0.005859,1.533142,1.148865,Right = normalize(Up cross At),Up = normalize(source.Up),At = normalize(source.At projected perpendicular to Up),NEED_STUDY,NEED_STUDY,none,UNTESTED,,2026-06-07,,,,,,,,,,,,,,
B_WALL_CARG9,WALL_CARG9,SEEDED,dimensions_library_fbx_bounds,,models/corvette/B_WALL_CARG9.fbx,source/control scale,6.015625,2.871216,2.186646,0.005859,1.533142,1.148865,Right = normalize(Up cross At),Up = normalize(source.Up),At = normalize(source.At projected perpendicular to Up),NEED_STUDY,NEED_STUDY,none,UNTESTED,,2026-06-07,,,,,,,,,,,,,,
B_WALL_H,WALL,SEEDED,dimensions_library_fbx_bounds,,models/builder_structures/B_WALL_H.fbx,source/control scale,3.038086,3.377071,0.566895,0.000488,1.684511,0.0,Right = normalize(Up cross At),Up = normalize(source.Up),At = normalize(source.At projected perpendicular to Up),NEED_STUDY,NEED_STUDY,none,UNTESTED,,2026-06-07,,,,,,,,,,,,,,
B_WALL_KITC0,WALL_KITC0,SEEDED,dimensions_library_fbx_bounds,,models/corvette/B_WALL_KITC0.fbx,source/control scale,3.000976,2.798462,0.578433,0.000488,1.498735,0.193514,Right = normalize(Up cross At),Up = normalize(source.Up),At = normalize(source.At projected perpendicular to Up),NEED_STUDY,NEED_STUDY,none,UNTESTED,,2026-06-07,,,,,,,,,,,,,,
B_WALL_MED0,WALL_MED0,SEEDED,dimensions_library_fbx_bounds,,models/corvette/B_WALL_MED0.fbx,source/control scale,3.000976,2.798462,0.578433,0.000488,1.498735,0.193514,Right = normalize(Up cross At),Up = normalize(source.Up),At = normalize(source.At projected perpendicular to Up),NEED_STUDY,NEED_STUDY,none,UNTESTED,,2026-06-07,,,,,,,,,,,,,,
B_WALL_PLAN0,WALL_PLAN0,SEEDED,dimensions_library_fbx_bounds,,models/corvette/B_WALL_PLAN0.fbx,source/control scale,3.009766,2.806946,0.72052,0.007812,1.502777,0.472748,Right = normalize(Up cross At),Up = normalize(source.Up),At = normalize(source.At projected perpendicular to Up),NEED_STUDY,NEED_STUDY,none,UNTESTED,,2026-06-07,,,,,,,,,,,,,,
B_WALL_Q,WALL,SEEDED,dimensions_library_fbx_bounds,,models/builder_structures/B_WALL_Q.fbx,source/control scale,5.425781,0.917114,0.758789,0.013672,0.47699,0.014648,Right = normalize(Up cross At),Up = normalize(source.Up),At = normalize(source.At projected perpendicular to Up),NEED_STUDY,NEED_STUDY,none,UNTESTED,,2026-06-07,,,,,,,,,,,,,,
B_WALL_Q1,WALL_Q1,SEEDED,dimensions_library_fbx_bounds,,models/builder_structures/B_WALL_Q1.fbx,source/control scale,5.458984,0.919235,1.238281,-0.02832,0.457375,-0.005859,Right = normalize(Up cross At),Up = normalize(source.Up),At = normalize(source.At projected perpendicular to Up),NEED_STUDY,NEED_STUDY,none,UNTESTED,,2026-06-07,,,,,,,,,,,,,,
B_WALL_Q_H,WALL_Q,SEEDED,dimensions_library_fbx_bounds,,models/builder_structures/B_WALL_Q_H.fbx,source/control scale,2.808594,0.9208,0.665039,-0.044922,0.471241,0.002686,Right = normalize(Up cross At),Up = normalize(source.Up),At = normalize(source.At projected perpendicular to Up),NEED_STUDY,NEED_STUDY,none,UNTESTED,,2026-06-07,,,,,,,,,,,,,,
B_WALL_Q_H1,WALL_Q,SEEDED,dimensions_library_fbx_bounds,,models/builder_structures/B_WALL_Q_H1.fbx,source/control scale,2.662015,0.847486,0.488892,-0.007765,0.434584,-0.000305,Right = normalize(Up cross At),Up = normalize(source.Up),At = normalize(source.At projected perpendicular to Up),NEED_STUDY,NEED_STUDY,none,UNTESTED,,2026-06-07,,,,,,,,,,,,,,
B_WALL_SUPPORTS,WALL_SUPPORTS,SEEDED,dimensions_library_fbx_bounds,,models/builder_structures/B_WALL_SUPPORTS.fbx,source/control scale,0.94873,2.199217,0.762253,0.012614,1.09961,-0.175302,Right = normalize(Up cross At),Up = normalize(source.Up),At = normalize(source.At projected perpendicular to Up),NEED_STUDY,NEED_STUDY,none,UNTESTED,,2026-06-07,,,,,,,,,,,,,,
B_WALL_TECH0,WALL_TECH0,SEEDED,dimensions_library_fbx_bounds,,models/corvette/B_WALL_TECH0.fbx,source/control scale,3.000976,2.798462,0.578433,0.000488,1.498735,0.193514,Right = normalize(Up cross At),Up = normalize(source.Up),At = normalize(source.At projected perpendicular to Up),NEED_STUDY,NEED_STUDY,none,UNTESTED,,2026-06-07,,,,,,,,,,,,,,
B_WALL_TECH1,WALL_TECH1,SEEDED,dimensions_library_fbx_bounds,,models/corvette/B_WALL_TECH1.fbx,source/control scale,3.000976,2.798462,0.578433,0.000488,1.498735,0.193514,Right = normalize(Up cross At),Up = normalize(source.Up),At = normalize(source.At projected perpendicular to Up),NEED_STUDY,NEED_STUDY,none,UNTESTED,,2026-06-07,,,,,,,,,,,,,,
B_WALL_TOIL0,WALL_TOIL0,SEEDED,dimensions_library_fbx_bounds,,models/corvette/B_WALL_TOIL0.fbx,source/control scale,3.000976,2.798462,0.578433,0.000488,1.498735,0.193514,Right = normalize(Up cross At),Up = normalize(source.Up),At = normalize(source.At projected perpendicular to Up),NEED_STUDY,NEED_STUDY,none,UNTESTED,,2026-06-07,,,,,,,,,,,,,,
B_WALL_WIN1,WALL_WIN1,SEEDED,dimensions_library_fbx_bounds,,models/builder_structures/B_WALL_WIN1.fbx,source/control scale,5.429688,3.373596,0.753662,0.0,1.686249,0.000122,Right = normalize(Up cross At),Up = normalize(source.Up),At = normalize(source.At projected perpendicular to Up),NEED_STUDY,NEED_STUDY,none,UNTESTED,,2026-06-07,,,,,,,,,,,,,,
B_WALL_WIN2,WALL_WIN2,SEEDED,dimensions_library_fbx_bounds,,models/builder_structures/B_WALL_WIN2.fbx,source/control scale,5.429688,3.373596,0.753662,0.0,1.686249,0.000122,Right = normalize(Up cross At),Up = normalize(source.Up),At = normalize(source.At projected perpendicular to Up),NEED_STUDY,NEED_STUDY,none,UNTESTED,,2026-06-07,,,,,,,,,,,,,,
B_WALL_WIN3,WALL_WIN3,SEEDED,dimensions_library_fbx_bounds,,models/builder_structures/B_WALL_WIN3.fbx,source/control scale,5.429688,3.373596,0.753662,0.0,1.686249,0.000122,Right = normalize(Up cross At),Up = normalize(source.Up),At = normalize(source.At projected perpendicular to Up),NEED_STUDY,NEED_STUDY,none,UNTESTED,,2026-06-07,,,,,,,,,,,,,,
B_WALL_WIND0,WALL_WIND0,SEEDED,dimensions_library_fbx_bounds,,models/corvette/B_WALL_WIND0.fbx,source/control scale,6.300781,2.904297,1.479736,0.0,1.452148,0.577515,Right = normalize(Up cross At),Up = normalize(source.Up),At = normalize(source.At projected perpendicular to Up),NEED_STUDY,NEED_STUDY,none,UNTESTED,,2026-06-07,,,,,,,,,,,,,,
B_WALL_WIND1,WALL_WIND1,SEEDED,dimensions_library_fbx_bounds,,models/corvette/B_WALL_WIND1.fbx,source/control scale,6.300781,2.911774,1.463135,0.0,1.495285,0.569214,Right = normalize(Up cross At),Up = normalize(source.Up),At = normalize(source.At projected perpendicular to Up),NEED_STUDY,NEED_STUDY,none,UNTESTED,,2026-06-07,,,,,,,,,,,,,,
B_WALL_WIND2,WALL_WIND2,SEEDED,dimensions_library_fbx_bounds,,models/corvette/B_WALL_WIND2.fbx,source/control scale,6.0,2.790283,2.044922,0.0,1.46228,0.231445,Right = normalize(Up cross At),Up = normalize(source.Up),At = normalize(source.At projected perpendicular to Up),NEED_STUDY,NEED_STUDY,none,UNTESTED,,2026-06-07,,,,,,,,,,,,,,
B_WALL_WINDOW,WALL_WINDOW,SEEDED,dimensions_library_fbx_bounds,,models/builder_structures/B_WALL_WINDOW.fbx,source/control scale,5.429688,3.373596,0.753662,0.0,1.686249,0.000122,Right = normalize(Up cross At),Up = normalize(source.Up),At = normalize(source.At projected perpendicular to Up),NEED_STUDY,NEED_STUDY,none,UNTESTED,,2026-06-07,,,,,,,,,,,,,,
B_WATERTOWER,WATERTOWER,SEEDED,dimensions_library_fbx_bounds,,models/decoration/B_WATERTOWER.fbx,source/control scale,3.8125,5.373581,4.574219,-0.294922,2.680397,0.0,Right = normalize(Up cross At),Up = normalize(source.Up),At = normalize(source.At projected perpendicular to Up),NEED_STUDY,NEED_STUDY,none,UNTESTED,,2026-06-07,,,,,,,,,,,,,,
B_WNG_A,WNG_A,SEEDED,dimensions_library_fbx_bounds,,models/corvette/B_WNG_A.fbx,source/control scale,5.98761,6.956055,20.335938,2.947601,2.463379,-1.675781,Right = normalize(Up cross At),Up = normalize(source.Up),At = normalize(source.At projected perpendicular to Up),NEED_STUDY,NEED_STUDY,none,UNTESTED,,2026-06-07,,,,,,,,,,,,,,
B_WNG_A_R,WNG_A_R,SEEDED,dimensions_library_fbx_bounds,,models/corvette/B_WNG_A_R.fbx,source/control scale,5.98761,6.956055,20.335938,-2.947601,2.463379,-1.675781,Right = normalize(Up cross At),Up = normalize(source.Up),At = normalize(source.At projected perpendicular to Up),NEED_STUDY,NEED_STUDY,none,UNTESTED,,2026-06-07,,,,,,,,,,,,,,
B_WNG_B,WNG_B,SEEDED,dimensions_library_fbx_bounds,,models/corvette/B_WNG_B.fbx,source/control scale,4.105104,7.037109,11.765625,1.824402,3.549805,0.0,Right = normalize(Up cross At),Up = normalize(source.Up),At = normalize(source.At projected perpendicular to Up),NEED_STUDY,NEED_STUDY,none,UNTESTED,,2026-06-07,,,,,,,,,,,,,,
B_WNG_B_R,WNG_B_R,SEEDED,dimensions_library_fbx_bounds,,models/corvette/B_WNG_B_R.fbx,source/control scale,4.105103,7.037109,11.765625,-1.824401,3.549805,0.0,Right = normalize(Up cross At),Up = normalize(source.Up),At = normalize(source.At projected perpendicular to Up),NEED_STUDY,NEED_STUDY,none,UNTESTED,,2026-06-07,,,,,,,,,,,,,,
B_WNG_C,WNG,SEEDED,dimensions_library_fbx_bounds,,models/corvette/B_WNG_C.fbx,source/control scale,9.960938,5.445312,22.6875,4.980469,0.640625,2.320312,Right = normalize(Up cross At),Up = normalize(source.Up),At = normalize(source.At projected perpendicular to Up),NEED_STUDY,NEED_STUDY,none,UNTESTED,,2026-06-07,,,,,,,,,,,,,,
B_WNG_C_R,WNG_C_R,SEEDED,dimensions_library_fbx_bounds,,models/corvette/B_WNG_C_R.fbx,source/control scale,9.960938,5.445312,22.6875,-4.980469,0.640625,2.320312,Right = normalize(Up cross At),Up = normalize(source.Up),At = normalize(source.At projected perpendicular to Up),NEED_STUDY,NEED_STUDY,none,UNTESTED,,2026-06-07,,,,,,,,,,,,,,
B_WNG_D,WNG_D,SEEDED,dimensions_library_fbx_bounds,,models/corvette/B_WNG_D.fbx,source/control scale,8.710938,6.064453,16.308594,4.355469,0.59668,-0.251953,Right = normalize(Up cross At),Up = normalize(source.Up),At = normalize(source.At projected perpendicular to Up),NEED_STUDY,NEED_STUDY,none,UNTESTED,,2026-06-07,,,,,,,,,,,,,,
B_WNG_D_R,WNG_D_R,SEEDED,dimensions_library_fbx_bounds,,models/corvette/B_WNG_D_R.fbx,source/control scale,8.710938,6.064453,16.308594,-4.355469,0.59668,-0.251953,Right = normalize(Up cross At),Up = normalize(source.Up),At = normalize(source.At projected perpendicular to Up),NEED_STUDY,NEED_STUDY,none,UNTESTED,,2026-06-07,,,,,,,,,,,,,,
B_WNG_E,WNG_E,SEEDED,dimensions_library_fbx_bounds,,models/corvette/B_WNG_E.fbx,source/control scale,6.0,3.0,11.296875,3.0,0.0,0.0,Right = normalize(Up cross At),Up = normalize(source.Up),At = normalize(source.At projected perpendicular to Up),NEED_STUDY,NEED_STUDY,none,UNTESTED,,2026-06-07,,,,,,,,,,,,,,
B_WNG_E_R,WNG_E_R,SEEDED,dimensions_library_fbx_bounds,,models/corvette/B_WNG_E_R.fbx,source/control scale,6.0,3.0,11.296875,-3.0,0.0,0.0,Right = normalize(Up cross At),Up = normalize(source.Up),At = normalize(source.At projected perpendicular to Up),NEED_STUDY,NEED_STUDY,none,UNTESTED,,2026-06-07,,,,,,,,,,,,,,
B_WNG_F,WNG_F,SEEDED,dimensions_library_fbx_bounds,,models/corvette/B_WNG_F.fbx,source/control scale,5.8125,5.189941,14.121094,2.90625,2.135498,0.900391,Right = normalize(Up cross At),Up = normalize(source.Up),At = normalize(source.At projected perpendicular to Up),NEED_STUDY,NEED_STUDY,none,UNTESTED,,2026-06-07,,,,,,,,,,,,,,
B_WNG_F_R,WNG_F_R,SEEDED,dimensions_library_fbx_bounds,,models/corvette/B_WNG_F_R.fbx,source/control scale,5.8125,5.189941,14.121094,-2.90625,2.135498,0.900391,Right = normalize(Up cross At),Up = normalize(source.Up),At = normalize(source.At projected perpendicular to Up),NEED_STUDY,NEED_STUDY,none,UNTESTED,,2026-06-07,,,,,,,,,,,,,,
B_WNG_G,WNG_G,SEEDED,dimensions_library_fbx_bounds,,models/corvette/B_WNG_G.fbx,source/control scale,6.0,3.013672,11.40625,3.0,0.0,0.0,Right = normalize(Up cross At),Up = normalize(source.Up),At = normalize(source.At projected perpendicular to Up),NEED_STUDY,NEED_STUDY,none,UNTESTED,,2026-06-07,,,,,,,,,,,,,,
B_WNG_G_R,WNG_G_R,SEEDED,dimensions_library_fbx_bounds,,models/corvette/B_WNG_G_R.fbx,source/control scale,6.0,3.013672,11.406251,-3.0,0.0,0.0,Right = normalize(Up cross At),Up = normalize(source.Up),At = normalize(source.At projected perpendicular to Up),NEED_STUDY,NEED_STUDY,none,UNTESTED,,2026-06-07,,,,,,,,,,,,,,
B_WNG_H,WNG,SEEDED,dimensions_library_fbx_bounds,,models/corvette/B_WNG_H.fbx,source/control scale,6.0,2.992188,9.626953,3.0,0.0,0.881836,Right = normalize(Up cross At),Up = normalize(source.Up),At = normalize(source.At projected perpendicular to Up),NEED_STUDY,NEED_STUDY,none,UNTESTED,,2026-06-07,,,,,,,,,,,,,,
B_WNG_H_R,WNG_H_R,SEEDED,dimensions_library_fbx_bounds,,models/corvette/B_WNG_H_R.fbx,source/control scale,6.0,2.992188,9.626953,-3.0,0.0,0.881836,Right = normalize(Up cross At),Up = normalize(source.Up),At = normalize(source.At projected perpendicular to Up),NEED_STUDY,NEED_STUDY,none,UNTESTED,,2026-06-07,,,,,,,,,,,,,,
B_WNG_I,WNG_I,SEEDED,dimensions_library_fbx_bounds,,models/corvette/B_WNG_I.fbx,source/control scale,5.639784,4.981445,10.597656,2.816827,1.407715,-0.630859,Right = normalize(Up cross At),Up = normalize(source.Up),At = normalize(source.At projected perpendicular to Up),NEED_STUDY,NEED_STUDY,none,UNTESTED,,2026-06-07,,,,,,,,,,,,,,
B_WNG_I_R,WNG_I_R,SEEDED,dimensions_library_fbx_bounds,,models/corvette/B_WNG_I_R.fbx,source/control scale,5.639784,4.981445,10.597656,-2.816827,1.407715,-0.630859,Right = normalize(Up cross At),Up = normalize(source.Up),At = normalize(source.At projected perpendicular to Up),NEED_STUDY,NEED_STUDY,none,UNTESTED,,2026-06-07,,,,,,,,,,,,,,
B_WNG_J,WNG_J,SEEDED,dimensions_library_fbx_bounds,,models/corvette/B_WNG_J.fbx,source/control scale,6.59374,5.265625,16.902344,3.29688,0.0,-1.501953,Right = normalize(Up cross At),Up = normalize(source.Up),At = normalize(source.At projected perpendicular to Up),NEED_STUDY,NEED_STUDY,none,UNTESTED,,2026-06-07,,,,,,,,,,,,,,
B_WNG_J_R,WNG_J_R,SEEDED,dimensions_library_fbx_bounds,,models/corvette/B_WNG_J_R.fbx,source/control scale,6.59374,5.265625,16.902344,-3.29688,0.0,-1.501953,Right = normalize(Up cross At),Up = normalize(source.Up),At = normalize(source.At projected perpendicular to Up),NEED_STUDY,NEED_STUDY,none,UNTESTED,,2026-06-07,,,,,,,,,,,,,,
B_WNG_K,WNG_K,SEEDED,dimensions_library_fbx_bounds,,models/corvette/B_WNG_K.fbx,source/control scale,3.972656,6.320312,12.398438,1.986328,0.0,0.0,Right = normalize(Up cross At),Up = normalize(source.Up),At = normalize(source.At projected perpendicular to Up),NEED_STUDY,NEED_STUDY,none,UNTESTED,,2026-06-07,,,,,,,,,,,,,,
B_WNG_K_R,WNG_K_R,SEEDED,dimensions_library_fbx_bounds,,models/corvette/B_WNG_K_R.fbx,source/control scale,3.972656,6.320312,12.398438,-1.986328,0.0,0.0,Right = normalize(Up cross At),Up = normalize(source.Up),At = normalize(source.At projected perpendicular to Up),NEED_STUDY,NEED_STUDY,none,UNTESTED,,2026-06-07,,,,,,,,,,,,,,
B_WNG_L,WNG_L,SEEDED,dimensions_library_fbx_bounds,,models/corvette/B_WNG_L.fbx,source/control scale,7.205414,4.675781,10.871094,3.651199,0.902344,-4.041016,Right = normalize(Up cross At),Up = normalize(source.Up),At = normalize(source.At projected perpendicular to Up),NEED_STUDY,NEED_STUDY,none,UNTESTED,,2026-06-07,,,,,,,,,,,,,,
B_WNG_L_R,WNG_L_R,SEEDED,dimensions_library_fbx_bounds,,models/corvette/B_WNG_L_R.fbx,source/control scale,7.205414,4.675781,10.871094,-3.651199,0.902344,-4.041016,Right = normalize(Up cross At),Up = normalize(source.Up),At = normalize(source.At projected perpendicular to Up),NEED_STUDY,NEED_STUDY,none,UNTESTED,,2026-06-07,,,,,,,,,,,,,,
B_WNG_M,WNG,SEEDED,dimensions_library_fbx_bounds,,models/corvette/B_WNG_M.fbx,source/control scale,4.333496,4.398438,8.517578,1.938721,0.494141,0.288086,Right = normalize(Up cross At),Up = normalize(source.Up),At = normalize(source.At projected perpendicular to Up),NEED_STUDY,NEED_STUDY,none,UNTESTED,,2026-06-07,,,,,,,,,,,,,,
B_WNG_M_R,WNG_M_R,SEEDED,dimensions_library_fbx_bounds,,models/corvette/B_WNG_M_R.fbx,source/control scale,4.333496,4.398438,8.517578,-1.938721,0.494141,0.288086,Right = normalize(Up cross At),Up = normalize(source.Up),At = normalize(source.At projected perpendicular to Up),NEED_STUDY,NEED_STUDY,none,UNTESTED,,2026-06-07,,,,,,,,,,,,,,
B_WNG_N,WNG_N,SEEDED,dimensions_library_fbx_bounds,,models/corvette/B_WNG_N.fbx,source/control scale,5.324081,8.667969,18.15625,2.650459,0.001953,3.078125,Right = normalize(Up cross At),Up = normalize(source.Up),At = normalize(source.At projected perpendicular to Up),NEED_STUDY,NEED_STUDY,none,UNTESTED,,2026-06-07,,,,,,,,,,,,,,
B_WNG_N_R,WNG_N_R,SEEDED,dimensions_library_fbx_bounds,,models/corvette/B_WNG_N_R.fbx,source/control scale,5.324081,8.65625,18.152344,-2.650459,0.0,3.080078,Right = normalize(Up cross At),Up = normalize(source.Up),At = normalize(source.At projected perpendicular to Up),NEED_STUDY,NEED_STUDY,none,UNTESTED,,2026-06-07,,,,,,,,,,,,,,
B_WNG_O_0,WNG_O_0,SEEDED,dimensions_library_fbx_bounds,,models/corvette/B_WNG_O_0.fbx,source/control scale,8.437813,5.020508,12.300781,4.226406,-1.026855,0.048828,Right = normalize(Up cross At),Up = normalize(source.Up),At = normalize(source.At projected perpendicular to Up),NEED_STUDY,NEED_STUDY,none,UNTESTED,,2026-06-07,,,,,,,,,,,,,,
B_WNG_O_0_R,WNG_O_0_R,SEEDED,dimensions_library_fbx_bounds,,models/corvette/B_WNG_O_0_R.fbx,source/control scale,8.438171,5.016602,12.300781,-4.226227,-1.024902,0.048828,Right = normalize(Up cross At),Up = normalize(source.Up),At = normalize(source.At projected perpendicular to Up),NEED_STUDY,NEED_STUDY,none,UNTESTED,,2026-06-07,,,,,,,,,,,,,,
