ModelName,FBXPath,fbx_version,vertex_count,mesh_arrays,min_x,max_x,extent_x,center_x,min_y,max_y,extent_y,center_y,min_z,max_z,extent_z,center_z,error
TOXICPLANT,models/farming/TOXICPLANT.fbx,7400,193,1,-0.637556,0.637556,1.275112,0.0,-0.231939,1.945379,2.177318,0.85672,-0.649519,0.708554,1.358073,0.029518,
FOS_BI,models/fossils/FOS_BI.fbx,7400,2088,1,-1.770508,1.600586,3.371094,-0.084961,-0.020798,0.70459,0.725388,0.341896,-1.338867,1.338867,2.677734,0.0,
FOS_BIRD,models/fossils/FOS_BIRD.fbx,7400,1543,1,-1.581055,1.580078,3.161133,-0.000488,0.005432,1.858398,1.852966,0.931915,-1.354492,1.354492,2.708984,0.0,
FOS_BIRD_DIS,models/fossils/FOS_BIRD_DIS.fbx,7400,914,1,-0.544508,0.577074,1.121582,0.016283,7.6e-05,1.183594,1.183517,0.591835,-0.568848,0.611328,1.180176,0.02124,
FOS_BI_DIS,models/fossils/FOS_BI_DIS.fbx,7400,914,1,-0.544508,0.577074,1.121582,0.016283,7.6e-05,1.183594,1.183517,0.591835,-0.568848,0.611328,1.180176,0.02124,
FOS_BODY,models/fossils/FOS_BODY.fbx,7400,6502,1,-0.645545,0.645954,1.291499,0.000205,2.658203,4.362036,1.703833,3.51012,-0.851074,0.794922,1.645996,-0.028076,
FOS_BODY_DISP,models/fossils/FOS_BODY_DISP.fbx,7400,914,1,-0.544508,0.577074,1.121582,0.016283,7.6e-05,1.183594,1.183517,0.591835,-0.568848,0.611328,1.180176,0.02124,
FOS_BODY_MNT,models/fossils/FOS_BODY_MNT.fbx,7400,617,1,-0.544508,0.577074,1.121582,0.016283,-0.005581,0.245396,0.250977,0.119907,-0.568848,0.611328,1.180176,0.02124,
FOS_GRUN,models/fossils/FOS_GRUN.fbx,7400,932,1,-1.009766,0.958984,1.96875,-0.025391,-0.021866,1.183594,1.20546,0.580864,-0.957106,0.897387,1.854492,-0.029859,
FOS_GRUN_DIS,models/fossils/FOS_GRUN_DIS.fbx,7400,914,1,-0.544508,0.577074,1.121582,0.016283,7.6e-05,1.183594,1.183517,0.591835,-0.568848,0.611328,1.180176,0.02124,
FOS_LIMBS,models/fossils/FOS_LIMBS.fbx,7400,24,1,-0.004997,0.004997,0.009995,0.0,0.407767,0.417761,0.009995,0.412764,-0.004997,0.004997,0.009995,0.0,
FOS_LIMBS_DISP,models/fossils/FOS_LIMBS_DISP.fbx,7400,914,1,-0.611328,0.568848,1.180176,-0.02124,7.6e-05,1.183594,1.183517,0.591835,-0.544508,0.577074,1.121582,0.016283,
FOS_LIMBS_MNT,models/fossils/FOS_LIMBS_MNT.fbx,7400,617,1,-0.544508,0.577074,1.121582,0.016283,-0.005581,0.245396,0.250977,0.119907,-0.568848,0.611328,1.180176,0.02124,
FOS_QUAD,models/fossils/FOS_QUAD.fbx,7400,904,1,-1.345435,1.3323,2.677734,-0.006567,-0.022293,0.70459,0.726883,0.341148,-1.954967,1.953236,3.908203,-0.000865,
FOS_QUAD_DIS,models/fossils/FOS_QUAD_DIS.fbx,7400,914,1,-0.544508,0.577074,1.121582,0.016283,7.6e-05,1.183594,1.183517,0.591835,-0.568848,0.611328,1.180176,0.02124,
FOS_SKULL,models/fossils/FOS_SKULL.fbx,7400,24,1,-0.004997,0.004997,0.009995,0.0,0.407767,0.417761,0.009995,0.412764,-0.004997,0.004997,0.009995,0.0,
FOS_SKULL_DISP,models/fossils/FOS_SKULL_DISP.fbx,7400,914,1,-0.544508,0.577074,1.121582,0.016283,7.6e-05,1.183594,1.183517,0.591835,-0.568848,0.611328,1.180176,0.02124,
FOS_SKULL_MNT,models/fossils/FOS_SKULL_MNT.fbx,7400,617,1,-0.544508,0.577074,1.121582,0.016283,-0.005581,0.245396,0.250977,0.119907,-0.568848,0.611328,1.180176,0.02124,
FOS_TAIL,models/fossils/FOS_TAIL.fbx,7400,24,1,-0.004997,0.004997,0.009995,0.0,0.407767,0.417761,0.009995,0.412764,-0.004997,0.004997,0.009995,0.0,
FOS_TAIL_DISP,models/fossils/FOS_TAIL_DISP.fbx,7400,914,1,-0.544508,0.577074,1.121582,0.016283,7.6e-05,1.183594,1.183517,0.591835,-0.568848,0.611328,1.180176,0.02124,
FOS_TAIL_MNT,models/fossils/FOS_TAIL_MNT.fbx,7400,617,1,-0.544508,0.577074,1.121582,0.016283,-0.005581,0.245396,0.250977,0.119907,-0.568848,0.611328,1.180176,0.02124,
FOS_WORM,models/fossils/FOS_WORM.fbx,7400,1100,1,-1.338867,1.338867,2.677734,0.0,-0.022034,2.488281,2.510315,1.233124,-3.581438,3.580672,7.162109,-0.000383,
FOS_WORM_DIS,models/fossils/FOS_WORM_DIS.fbx,7400,914,1,-0.544508,0.577074,1.121582,0.016283,7.6e-05,1.183594,1.183517,0.591835,-0.568848,0.611328,1.180176,0.02124,
FOS_BI,models/fossil_displays/FOS_BI.fbx,7400,2088,1,-1.770508,1.600586,3.371094,-0.084961,-0.020798,0.70459,0.725388,0.341896,-1.338867,1.338867,2.677734,0.0,
FOS_BIRD,models/fossil_displays/FOS_BIRD.fbx,7400,1543,1,-1.581055,1.580078,3.161133,-0.000488,0.005432,1.858398,1.852966,0.931915,-1.354492,1.354492,2.708984,0.0,
FOS_BIRD_DIS,models/fossil_displays/FOS_BIRD_DIS.fbx,7400,914,1,-0.544508,0.577074,1.121582,0.016283,7.6e-05,1.183594,1.183517,0.591835,-0.568848,0.611328,1.180176,0.02124,
FOS_BI_DIS,models/fossil_displays/FOS_BI_DIS.fbx,7400,914,1,-0.544508,0.577074,1.121582,0.016283,7.6e-05,1.183594,1.183517,0.591835,-0.568848,0.611328,1.180176,0.02124,
FOS_BODY,models/fossil_displays/FOS_BODY.fbx,7400,6502,1,-0.645545,0.645954,1.291499,0.000205,0.884677,2.58851,1.703833,1.736594,-1.083181,0.562815,1.645996,-0.260183,
FOS_BODY_DISP,models/fossil_displays/FOS_BODY_DISP.fbx,7400,914,1,-0.544508,0.577074,1.121582,0.016283,7.6e-05,1.183594,1.183517,0.591835,-0.568848,0.611328,1.180176,0.02124,
FOS_BODY_MNT,models/fossil_displays/FOS_BODY_MNT.fbx,7400,617,1,-0.544508,0.577074,1.121582,0.016283,-0.005581,0.245396,0.250977,0.119907,-0.568848,0.611328,1.180176,0.02124,
FOS_GRUN,models/fossil_displays/FOS_GRUN.fbx,7400,932,1,-1.009766,0.958984,1.96875,-0.025391,-0.021866,1.183594,1.20546,0.580864,-0.875977,0.978516,1.854492,0.05127,
FOS_GRUN_DIS,models/fossil_displays/FOS_GRUN_DIS.fbx,7400,914,1,-0.544508,0.577074,1.121582,0.016283,7.6e-05,1.183594,1.183517,0.591835,-0.568848,0.611328,1.180176,0.02124,
FOS_LIMBS,models/fossil_displays/FOS_LIMBS.fbx,7400,24,1,-0.004997,0.004997,0.009995,0.0,0.407767,0.417761,0.009995,0.412764,-0.004997,0.004997,0.009995,0.0,
FOS_LIMBS_DISP,models/fossil_displays/FOS_LIMBS_DISP.fbx,7400,914,1,-0.611328,0.568848,1.180176,-0.02124,7.6e-05,1.183594,1.183517,0.591835,-0.463379,0.658203,1.121582,0.097412,
FOS_LIMBS_MNT,models/fossil_displays/FOS_LIMBS_MNT.fbx,7400,617,1,-0.544508,0.577074,1.121582,0.016283,-0.005581,0.245396,0.250977,0.119907,-0.568848,0.611328,1.180176,0.02124,
FOS_QUAD,models/fossil_displays/FOS_QUAD.fbx,7400,904,1,-1.009766,1.667969,2.677734,0.329102,-0.022293,0.70459,0.726883,0.341148,-1.859375,2.048828,3.908203,0.094727,
FOS_QUAD_DIS,models/fossil_displays/FOS_QUAD_DIS.fbx,7400,914,1,-0.544508,0.577074,1.121582,0.016283,7.6e-05,1.183594,1.183517,0.591835,-0.568848,0.611328,1.180176,0.02124,
FOS_SKULL,models/fossil_displays/FOS_SKULL.fbx,7400,24,1,-0.004997,0.004997,0.009995,0.0,0.407767,0.417761,0.009995,0.412764,-0.004997,0.004997,0.009995,0.0,
FOS_SKULL_DISP,models/fossil_displays/FOS_SKULL_DISP.fbx,7400,914,1,-0.544508,0.577074,1.121582,0.016283,7.6e-05,1.183594,1.183517,0.591835,-0.568848,0.611328,1.180176,0.02124,
FOS_SKULL_MNT,models/fossil_displays/FOS_SKULL_MNT.fbx,7400,617,1,-0.544508,0.577074,1.121582,0.016283,-0.005581,0.245396,0.250977,0.119907,-0.568848,0.611328,1.180176,0.02124,
FOS_TAIL,models/fossil_displays/FOS_TAIL.fbx,7400,24,1,-0.004997,0.004997,0.009995,0.0,0.407767,0.417761,0.009995,0.412764,-0.004997,0.004997,0.009995,0.0,
FOS_TAIL_DISP,models/fossil_displays/FOS_TAIL_DISP.fbx,7400,914,1,-0.544508,0.577074,1.121582,0.016283,7.6e-05,1.183594,1.183517,0.591835,-0.568848,0.611328,1.180176,0.02124,
FOS_TAIL_MNT,models/fossil_displays/FOS_TAIL_MNT.fbx,7400,617,1,-0.544508,0.577074,1.121582,0.016283,-0.005581,0.245396,0.250977,0.119907,-0.568848,0.611328,1.180176,0.02124,
FOS_WORM,models/fossil_displays/FOS_WORM.fbx,7400,1100,1,-1.338867,1.338867,2.677734,0.0,-0.022034,2.488281,2.510315,1.233124,-3.041016,4.121094,7.162109,0.540039,
FOS_WORM_DIS,models/fossil_displays/FOS_WORM_DIS.fbx,7400,914,1,-0.544508,0.577074,1.121582,0.016283,7.6e-05,1.183594,1.183517,0.591835,-0.568848,0.611328,1.180176,0.02124,
FOS_BI_BODY_AA,models/fossil_parts/FOS_BI_BODY_AA.fbx,7400,5612,1,-0.427246,0.427246,0.854492,0.0,-0.091797,1.273438,1.365235,0.590821,-0.851074,0.794922,1.645996,-0.028076,
FOS_BI_BODY_AB,models/fossil_parts/FOS_BI_BODY_AB.fbx,7400,5772,1,-0.645545,0.645954,1.291499,0.000205,-0.091797,1.249885,1.341681,0.579044,-0.840846,0.794922,1.635768,-0.022962,
FOS_BI_BODY_AC,models/fossil_parts/FOS_BI_BODY_AC.fbx,7400,5676,1,-0.639764,0.634875,1.274639,-0.002445,-0.091797,0.962777,1.054574,0.43549,-0.658691,0.794922,1.453613,0.068116,
FOS_BI_BODY_AD,models/fossil_parts/FOS_BI_BODY_AD.fbx,7400,5686,1,-0.427246,0.427246,0.854492,0.0,-0.091797,1.612036,1.703833,0.76012,-0.683373,0.794922,1.478295,0.055775,
FOS_BI_BODY_AE,models/fossil_parts/FOS_BI_BODY_AE.fbx,7400,5900,1,-0.427246,0.427246,0.854492,0.0,-0.091797,1.535245,1.627042,0.721724,-0.658691,0.794922,1.453613,0.068116,
FOS_BI_BODY_AN,models/fossil_parts/FOS_BI_BODY_AN.fbx,7400,5536,1,-0.427246,0.427246,0.854492,0.0,-0.091797,0.955078,1.046875,0.431641,-0.658692,0.794922,1.453613,0.068115,
FOS_BI_BODY_BA,models/fossil_parts/FOS_BI_BODY_BA.fbx,7400,5612,1,-0.427246,0.427246,0.854492,0.0,-0.091797,1.273438,1.365235,0.590821,-0.851074,0.794922,1.645996,-0.028076,
FOS_BI_BODY_BB,models/fossil_parts/FOS_BI_BODY_BB.fbx,7400,5772,1,-0.645545,0.645954,1.291499,0.000205,-0.091797,1.249885,1.341681,0.579044,-0.840846,0.794922,1.635768,-0.022962,
FOS_BI_BODY_BC,models/fossil_parts/FOS_BI_BODY_BC.fbx,7400,5676,1,-0.639764,0.634875,1.274639,-0.002445,-0.091797,0.962777,1.054574,0.43549,-0.658691,0.794922,1.453613,0.068116,
FOS_BI_BODY_BD,models/fossil_parts/FOS_BI_BODY_BD.fbx,7400,5686,1,-0.427246,0.427246,0.854492,0.0,-0.091797,1.612036,1.703833,0.76012,-0.683373,0.794922,1.478295,0.055775,
FOS_BI_BODY_BE,models/fossil_parts/FOS_BI_BODY_BE.fbx,7400,5900,1,-0.427246,0.427246,0.854492,0.0,-0.091797,1.535245,1.627042,0.721724,-0.658691,0.794922,1.453613,0.068116,
FOS_BI_BODY_BN,models/fossil_parts/FOS_BI_BODY_BN.fbx,7400,5536,1,-0.427246,0.427246,0.854492,0.0,-0.091797,0.955078,1.046875,0.431641,-0.658692,0.794922,1.453613,0.068115,
FOS_BI_TAIL_AA,models/fossil_parts/FOS_BI_TAIL_AA.fbx,7400,760,1,-0.276123,0.2854,0.561523,0.004639,0.165793,0.826905,0.661111,0.496349,-0.957586,1.176218,2.133804,0.109316,
FOS_BI_TAIL_AN,models/fossil_parts/FOS_BI_TAIL_AN.fbx,7400,604,1,-0.276123,0.2854,0.561523,0.004639,0.165793,0.826904,0.661111,0.496349,-0.957587,1.176217,2.133804,0.109315,
FOS_BI_TAIL_BA,models/fossil_parts/FOS_BI_TAIL_BA.fbx,7400,5950,1,-0.296875,0.302734,0.599609,0.00293,0.088005,1.790031,1.702026,0.939018,-0.996586,1.028108,2.024694,0.015761,
FOS_BI_TAIL_BN,models/fossil_parts/FOS_BI_TAIL_BN.fbx,7400,5818,1,-0.296875,0.302734,0.599609,0.00293,0.088005,1.79003,1.702025,0.939018,-0.996587,1.028108,2.024694,0.015761,
FOS_BI_TAIL_CA,models/fossil_parts/FOS_BI_TAIL_CA.fbx,7400,470,1,-0.276123,0.2854,0.561523,0.004639,-0.4074,0.952625,1.360024,0.272612,-3.39643,1.176218,4.572648,-1.110106,
FOS_BI_TAIL_CN,models/fossil_parts/FOS_BI_TAIL_CN.fbx,7400,280,1,-0.276123,0.2854,0.561523,0.004639,-0.4074,0.591436,0.998836,0.092018,-3.396431,1.176217,4.572648,-1.110107,
FOS_BI_TAIL_DA,models/fossil_parts/FOS_BI_TAIL_DA.fbx,7400,397,1,-0.276611,0.287354,0.563965,0.005371,0.219768,1.981391,1.761623,1.10058,-0.021682,1.283248,1.30493,0.630783,
FOS_BI_TAIL_DN,models/fossil_parts/FOS_BI_TAIL_DN.fbx,7400,207,1,-0.276611,0.287354,0.563965,0.005371,0.219768,1.981391,1.761623,1.100579,-0.021683,1.283248,1.30493,0.630783,
FOS_BI_TAIL_E,models/fossil_parts/FOS_BI_TAIL_E.fbx,7400,1782,1,-1.243164,1.282227,2.525391,0.019531,0.485642,1.825755,1.340113,1.155698,0.356019,0.753458,0.397439,0.554739,
FOS_BI_TAIL_F,models/fossil_parts/FOS_BI_TAIL_F.fbx,7400,359,1,-1.15332,1.105469,2.258789,-0.023926,-0.275604,0.555132,0.830736,0.139764,-1.103348,0.045802,1.14915,-0.528773,
FOS_BI_TAIL_G,models/fossil_parts/FOS_BI_TAIL_G.fbx,7400,571,1,-0.146973,0.145752,0.292725,-0.00061,0.267676,0.584408,0.316732,0.426042,0.394828,1.002136,0.607308,0.698482,
FOS_HEAD_AA,models/fossil_parts/FOS_HEAD_AA.fbx,7400,2137,1,-0.325684,0.325684,0.651367,0.0,-0.04126,1.019531,1.060791,0.489136,-0.361816,0.470947,0.832764,0.054565,
FOS_HEAD_AB,models/fossil_parts/FOS_HEAD_AB.fbx,7400,1951,1,-0.487793,0.487793,0.975586,-0.0,-0.04126,1.125,1.16626,0.54187,-0.361816,0.470947,0.832764,0.054565,
FOS_HEAD_AC,models/fossil_parts/FOS_HEAD_AC.fbx,7400,1951,1,-0.450684,0.450684,0.901367,-0.0,-0.04126,1.022949,1.064209,0.490845,-0.361816,0.470947,0.832764,0.054565,
FOS_HEAD_AD,models/fossil_parts/FOS_HEAD_AD.fbx,7400,1634,1,-0.325684,0.325684,0.651367,0.0,-0.04126,0.824707,0.865967,0.391724,-0.361816,0.470947,0.832764,0.054565,
FOS_HEAD_AN,models/fossil_parts/FOS_HEAD_AN.fbx,7400,832,1,-0.325684,0.325684,0.651367,0.0,-0.04126,0.824707,0.865967,0.391724,-0.361816,0.470947,0.832764,0.054565,
FOS_HEAD_BA,models/fossil_parts/FOS_HEAD_BA.fbx,7400,1858,1,-0.344971,0.344971,0.689941,0.0,0.053223,0.817383,0.76416,0.435303,-0.298096,0.743652,1.041748,0.222778,
FOS_HEAD_BB,models/fossil_parts/FOS_HEAD_BB.fbx,7400,1416,1,-0.555176,0.546387,1.101562,-0.004395,0.053223,0.890137,0.836914,0.47168,-0.298096,0.743652,1.041748,0.222778,
FOS_HEAD_BC,models/fossil_parts/FOS_HEAD_BC.fbx,7400,1291,1,-0.348389,0.344971,0.693359,-0.001709,0.053223,1.029297,0.976074,0.54126,-0.298096,0.743652,1.041748,0.222778,
FOS_HEAD_BD,models/fossil_parts/FOS_HEAD_BD.fbx,7400,1251,1,-0.344971,0.344971,0.689941,0.0,0.053223,0.860352,0.807129,0.456787,-0.298096,0.743652,1.041748,0.222778,
FOS_HEAD_BE,models/fossil_parts/FOS_HEAD_BE.fbx,7400,1547,1,-1.180664,1.180664,2.361328,0.0,0.053223,1.56543,1.512207,0.809326,-1.397461,0.743652,2.141114,-0.326904,
FOS_HEAD_BF,models/fossil_parts/FOS_HEAD_BF.fbx,7400,1205,1,-1.001953,1.001953,2.003906,0.0,0.053223,1.333008,1.279785,0.693115,-1.666016,0.743652,2.409668,-0.461182,
FOS_HEAD_BG,models/fossil_parts/FOS_HEAD_BG.fbx,7400,2879,1,-1.169922,1.169922,2.339844,0.0,0.053223,2.865234,2.812012,1.459228,-0.754395,0.743652,1.498047,-0.005371,
FOS_HEAD_BH,models/fossil_parts/FOS_HEAD_BH.fbx,7400,1219,1,-1.151367,1.151367,2.302734,0.0,0.053223,1.352539,1.299316,0.702881,-1.791016,0.743652,2.534668,-0.523682,
FOS_HEAD_BI,models/fossil_parts/FOS_HEAD_BI.fbx,7400,1255,1,-0.626465,0.626465,1.25293,0.0,0.053223,1.53418,1.480957,0.793701,-1.300781,0.743652,2.044434,-0.278565,
FOS_HEAD_BJ,models/fossil_parts/FOS_HEAD_BJ.fbx,7400,1938,1,-0.344971,0.344971,0.689941,0.0,0.053223,1.254883,1.20166,0.654053,-0.298096,0.939453,1.237549,0.320679,
FOS_HEAD_BN,models/fossil_parts/FOS_HEAD_BN.fbx,7400,943,1,-0.344971,0.344971,0.689941,0.0,0.053223,0.723877,0.670654,0.38855,-0.298096,0.743652,1.041748,0.222778,
FOS_HEAD_CA,models/fossil_parts/FOS_HEAD_CA.fbx,7400,1760,1,-0.324219,0.324219,0.648438,0.0,0.109131,0.793457,0.684326,0.451294,-0.351074,0.473877,0.824951,0.061401,
FOS_HEAD_CB,models/fossil_parts/FOS_HEAD_CB.fbx,7400,1318,1,-0.59375,0.583984,1.177734,-0.004883,0.109131,0.993164,0.884033,0.551147,-0.351074,0.546387,0.897461,0.097656,
FOS_HEAD_CC,models/fossil_parts/FOS_HEAD_CC.fbx,7400,1193,1,-0.331787,0.324219,0.656006,-0.003784,0.109131,0.882812,0.773682,0.495972,-0.351074,0.47583,0.826904,0.062378,
FOS_HEAD_CD,models/fossil_parts/FOS_HEAD_CD.fbx,7400,1291,1,-1.045898,1.043945,2.089844,-0.000977,0.109131,1.113281,1.00415,0.611206,-1.294922,0.473877,1.768799,-0.410522,
FOS_HEAD_CE,models/fossil_parts/FOS_HEAD_CE.fbx,7400,2057,1,-0.628418,0.628418,1.256836,0.0,-0.42627,0.932617,1.358887,0.253174,-0.625977,0.473877,1.099854,-0.07605,
FOS_HEAD_CF,models/fossil_parts/FOS_HEAD_CF.fbx,7400,1185,1,-0.506836,0.506836,1.013672,0.0,0.109131,1.540039,1.430908,0.824585,-0.567871,0.473877,1.041748,-0.046997,
FOS_HEAD_CG,models/fossil_parts/FOS_HEAD_CG.fbx,7400,1121,1,-0.67334,0.67334,1.34668,0.0,0.109131,0.938477,0.829346,0.523804,-1.021484,0.473877,1.495361,-0.273804,
FOS_HEAD_CH,models/fossil_parts/FOS_HEAD_CH.fbx,7400,2781,1,-0.72998,0.72998,1.459961,0.0,0.109131,1.963867,1.854736,1.036499,-0.532227,0.473877,1.006104,-0.029175,
FOS_HEAD_CI,models/fossil_parts/FOS_HEAD_CI.fbx,7400,1107,1,-0.59668,0.611328,1.208008,0.007324,0.109131,1.175293,1.066162,0.642212,-0.882813,0.473877,1.35669,-0.204468,
FOS_HEAD_CJ,models/fossil_parts/FOS_HEAD_CJ.fbx,7400,1449,1,-0.679687,0.679688,1.359375,0.0,0.109131,1.150391,1.04126,0.629761,-0.84082,0.473877,1.314697,-0.183472,
FOS_HEAD_CN,models/fossil_parts/FOS_HEAD_CN.fbx,7400,845,1,-0.324219,0.324219,0.648438,0.0,0.109131,0.68042,0.571289,0.394775,-0.351074,0.473877,0.824951,0.061401,
FOS_HEAD_DA,models/fossil_parts/FOS_HEAD_DA.fbx,7400,2734,1,-0.306885,0.306885,0.61377,-0.0,0.224762,0.87793,0.653168,0.551346,-0.357178,0.751953,1.109131,0.197388,
FOS_HEAD_DB,models/fossil_parts/FOS_HEAD_DB.fbx,7400,2038,1,-0.291016,0.291016,0.582031,0.0,0.224762,0.87793,0.653168,0.551346,-0.357178,0.685547,1.042725,0.164185,
FOS_HEAD_DC,models/fossil_parts/FOS_HEAD_DC.fbx,7400,3736,1,-0.33667,0.33667,0.67334,-0.0,0.06604,0.87793,0.81189,0.471985,-0.357178,0.708984,1.066162,0.175903,
FOS_HEAD_DD,models/fossil_parts/FOS_HEAD_DD.fbx,7400,3736,1,-0.427246,0.427246,0.854492,-0.0,0.224762,0.87793,0.653168,0.551346,-0.357178,0.679199,1.036377,0.161011,
FOS_HEAD_DE,models/fossil_parts/FOS_HEAD_DE.fbx,7400,1331,1,-0.291016,0.291016,0.582031,0.0,0.224762,0.973144,0.748383,0.598953,-0.357178,0.679199,1.036377,0.161011,
FOS_HEAD_DF,models/fossil_parts/FOS_HEAD_DF.fbx,7400,1518,1,-0.291016,0.291016,0.582031,0.0,0.224762,0.87793,0.653168,0.551346,-0.357178,0.679199,1.036377,0.161011,
FOS_HEAD_DG,models/fossil_parts/FOS_HEAD_DG.fbx,7400,1413,1,-0.291016,0.291016,0.582031,0.0,0.224762,0.87793,0.653168,0.551346,-0.357178,0.679199,1.036377,0.161011,
FOS_HEAD_DH,models/fossil_parts/FOS_HEAD_DH.fbx,7400,1464,1,-0.291016,0.291016,0.582031,0.0,0.224762,0.87793,0.653168,0.551346,-0.357178,0.679199,1.036377,0.161011,
FOS_HEAD_DI,models/fossil_parts/FOS_HEAD_DI.fbx,7400,1968,1,-0.291016,0.291016,0.582031,0.0,0.224762,1.137207,0.912445,0.680984,-0.396973,0.803223,1.200195,0.203125,
FOS_HEAD_DJ,models/fossil_parts/FOS_HEAD_DJ.fbx,7400,2734,1,-0.58252,0.582519,1.165039,-0.0,-0.445312,0.87793,1.323242,0.216309,-0.357178,1.516601,1.873779,0.579712,
FOS_HEAD_DN,models/fossil_parts/FOS_HEAD_DN.fbx,7400,1036,1,-0.291016,0.291016,0.582031,0.0,0.224762,0.87793,0.653168,0.551346,-0.357178,0.679199,1.036377,0.161011,
FOS_HEAD_EA,models/fossil_parts/FOS_HEAD_EA.fbx,7400,1978,1,-0.283203,0.283203,0.566406,0.0,0.207794,0.91748,0.709686,0.562637,-0.352051,0.619141,0.971191,0.133545,
FOS_HEAD_EB,models/fossil_parts/FOS_HEAD_EB.fbx,7400,1536,1,-0.497314,0.489258,0.986572,-0.004028,0.207794,0.963379,0.755585,0.585587,-0.352051,0.619141,0.971191,0.133545,
FOS_HEAD_EC,models/fossil_parts/FOS_HEAD_EC.fbx,7400,1411,1,-0.373047,0.361572,0.734619,-0.005737,0.207794,1.098145,0.89035,0.652969,-0.365967,0.619141,0.985107,0.126587,
FOS_HEAD_ED,models/fossil_parts/FOS_HEAD_ED.fbx,7400,1371,1,-0.29834,0.299316,0.597656,0.000488,0.207794,0.92334,0.715546,0.565567,-0.37915,0.619141,0.998291,0.119995,
FOS_HEAD_EE,models/fossil_parts/FOS_HEAD_EE.fbx,7400,1351,1,-0.6875,0.6875,1.375,0.0,0.207794,1.191406,0.983612,0.6996,-1.111328,0.619141,1.730469,-0.246094,
FOS_HEAD_EF,models/fossil_parts/FOS_HEAD_EF.fbx,7400,1403,1,-0.433105,0.433105,0.866211,0.0,0.207794,1.269531,1.061737,0.738663,-0.80127,0.619141,1.42041,-0.091065,
FOS_HEAD_EG,models/fossil_parts/FOS_HEAD_EG.fbx,7400,1339,1,-0.71582,0.71582,1.431641,0.0,0.207794,0.966309,0.758514,0.587051,-1.240235,0.619141,1.859375,-0.310547,
FOS_HEAD_EH,models/fossil_parts/FOS_HEAD_EH.fbx,7400,2999,1,-0.706055,0.706055,1.412109,0.0,0.207794,1.917969,1.710175,1.062881,-0.780274,0.619141,1.399414,-0.080566,
FOS_HEAD_EI,models/fossil_parts/FOS_HEAD_EI.fbx,7400,2320,1,-0.289062,0.289063,0.578125,0.0,0.207794,1.225098,1.017303,0.716446,-0.352051,0.619141,0.971191,0.133545,
FOS_HEAD_EJ,models/fossil_parts/FOS_HEAD_EJ.fbx,7400,1667,1,-0.980469,0.980469,1.960938,0.0,0.207794,1.132812,0.925018,0.670303,-0.859375,0.619141,1.478516,-0.120117,
FOS_HEAD_EN,models/fossil_parts/FOS_HEAD_EN.fbx,7400,1063,1,-0.283203,0.283203,0.566406,0.0,0.207794,0.748291,0.540497,0.478043,-0.352051,0.619141,0.971191,0.133545,
FOS_HEAD_FA,models/fossil_parts/FOS_HEAD_FA.fbx,7400,2727,1,-0.273682,0.273682,0.547363,-0.0,0.00293,1.299805,1.296875,0.651367,-0.30957,0.767578,1.077148,0.229004,
FOS_HEAD_FB,models/fossil_parts/FOS_HEAD_FB.fbx,7400,1678,1,-0.273682,0.273682,0.547363,-0.0,0.00293,1.039062,1.036133,0.520996,-0.30957,0.767578,1.077148,0.229004,
FOS_HEAD_FC,models/fossil_parts/FOS_HEAD_FC.fbx,7400,1708,1,-0.273682,0.273682,0.547363,-0.0,0.00293,1.298828,1.295898,0.650879,-0.30957,0.767578,1.077148,0.229004,
FOS_HEAD_FD,models/fossil_parts/FOS_HEAD_FD.fbx,7400,2595,1,-0.717773,0.717773,1.435547,0.0,0.00293,1.989258,1.986328,0.996094,-0.672852,0.767578,1.44043,0.047363,
FOS_HEAD_FE,models/fossil_parts/FOS_HEAD_FE.fbx,7400,999,1,-0.504394,0.504395,1.008789,0.0,0.00293,1.373047,1.370117,0.687988,-0.788574,0.767578,1.556152,-0.010498,
FOS_HEAD_FF,models/fossil_parts/FOS_HEAD_FF.fbx,7400,1263,1,-0.692871,0.692871,1.385742,0.0,0.00293,1.200195,1.197266,0.601562,-0.768555,0.767578,1.536133,-0.000488,
FOS_HEAD_FG,models/fossil_parts/FOS_HEAD_FG.fbx,7400,1064,1,-0.602539,0.602539,1.205078,0.0,0.00293,0.851562,0.848633,0.427246,-1.206055,0.767578,1.973633,-0.219238,
FOS_HEAD_FH,models/fossil_parts/FOS_HEAD_FH.fbx,7400,935,1,-0.525879,0.525879,1.051758,0.0,0.00293,0.874512,0.871582,0.438721,-0.993652,0.767578,1.761231,-0.113037,
FOS_HEAD_FI,models/fossil_parts/FOS_HEAD_FI.fbx,7400,971,1,-0.563965,0.563965,1.12793,0.0,0.00293,1.152832,1.149902,0.577881,-0.492432,0.767578,1.26001,0.137573,
FOS_HEAD_FJ,models/fossil_parts/FOS_HEAD_FJ.fbx,7400,967,1,-0.283691,0.284668,0.568359,0.000488,0.00293,0.941406,0.938477,0.472168,-0.537598,0.767578,1.305176,0.11499,
FOS_HEAD_FK,models/fossil_parts/FOS_HEAD_FK.fbx,7400,1007,1,-0.296631,0.287598,0.584229,-0.004517,0.00293,0.983398,0.980469,0.493164,-0.380615,0.767578,1.148193,0.193481,
FOS_HEAD_FL,models/fossil_parts/FOS_HEAD_FL.fbx,7400,1132,1,-0.473145,0.465332,0.938477,-0.003906,0.00293,0.79248,0.789551,0.397705,-0.47168,0.767578,1.239258,0.147949,
